fusionTranscriptID	fusionGeneID	breakpointID	strand1	strand2	site1	site2	type	confidence	sampleID	toolID
PLEKHS1::NHLRC2(22470),ADRB1(104202)__10:113781762-10:113939664	PLEKHS1::NHLRC2(22470),ADRB1(104202)	10:113781762-10:113939664	+	+	3'UTR	intergenic	deletion/read-through	low	TCGA-E9-A1N4	Arriba
TNFAIP2::AC090921.1__14:103136448-8:124145531	TNFAIP2::AC090921.1	14:103136448-8:124145531	+	+	3'UTR	intergenic	translocation/5'-5'	low	TCGA-E9-A1N4	Arriba
CUL2::PRDX2P2(3169),LINC02635(453)__10:35010279-10:34969428	CUL2::PRDX2P2(3169),LINC02635(453)	10:35010279-10:34969428	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-E9-A1N4	Arriba
AC079142.1::AC079142.1(65503),VCX3B(24941)__X:7929413-X:8439889	AC079142.1::AC079142.1(65503),VCX3B(24941)	X:7929413-X:8439889	+	+	exon	intergenic	deletion	low	TCGA-E9-A1N4	Arriba
ANK3-DT::CDK1__10:60741599-10:60784705	ANK3-DT::CDK1	10:60741599-10:60784705	+	+	exon	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1N4	Arriba
TXNL4B::DHODH(433),TXNL4B(16192)__16:72088994-16:72028097	TXNL4B::DHODH(433),TXNL4B(16192)	16:72088994-16:72028097	-	-	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N4	Arriba
DCAF16::RABL6__4:17801148-9:136816671	DCAF16::RABL6	4:17801148-9:136816671	.	.	3'UTR	intron	translocation	low	TCGA-E9-A1N4	Arriba
SPATA6::SLC5A9(13026),AL109659.3(560)__1:48305833-1:48261670	SPATA6::SLC5A9(13026),AL109659.3(560)	1:48305833-1:48261670	-	-	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N4	Arriba
CST9::CST9L__20:23605665-20:23566018	CST9::CST9L	20:23605665-20:23566018	-	-	CDS	CDS	deletion/read-through	low	TCGA-E9-A1N4	Arriba
GRIN2B(35173),AC092470.1(152571)::GRIN2B__12:14017175-12:13866226	GRIN2B(35173),AC092470.1(152571)::GRIN2B	12:14017175-12:13866226	-	-	intergenic	5'UTR/splice-site	deletion/read-through	low	TCGA-E9-A1N4	Arriba
PTS::LINC02762(11822),LINC02763(18762)__11:112240450-11:112374356	PTS::LINC02762(11822),LINC02763(18762)	11:112240450-11:112374356	+	+	intron	intergenic	deletion/read-through	low	TCGA-E9-A1N4	Arriba
AC016629.1::AP006222.1__19:58586290-1:354127	AC016629.1::AP006222.1	19:58586290-1:354127	+	-	exon	intron	translocation	low	TCGA-E9-A1N4	Arriba
COPS8::AC107079.1(31951),AC112715.1(101043)__2:237099040-2:237156048	COPS8::AC107079.1(31951),AC112715.1(101043)	2:237099040-2:237156048	+	+	3'UTR	intergenic	deletion/read-through	low	TCGA-E9-A1N4	Arriba
PRSS42P::PRSS45P__3:46833392-3:46748651	PRSS42P::PRSS45P	3:46833392-3:46748651	-	-	intron	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1N4	Arriba
MBOAT1::AL008627.1(31733),MBOAT1(25011)__6:20109659-6:20074673	MBOAT1::AL008627.1(31733),MBOAT1(25011)	6:20109659-6:20074673	-	-	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N4	Arriba
SIRPA::SIRPB1__20:1915104-20:1611669	SIRPA::SIRPB1	20:1915104-20:1611669	+	-	CDS	CDS	inversion	low	TCGA-E9-A1N4	Arriba
ROPN1::CCDC14__3:123975379-3:123949132	ROPN1::CCDC14	3:123975379-3:123949132	-	-	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1N4	Arriba
AL050309.1::KLF8__X:56014964-X:56250287	AL050309.1::KLF8	X:56014964-X:56250287	+	+	exon	CDS	deletion/read-through	low	TCGA-E9-A1N4	Arriba
CLDN11::SLC7A14-AS1__3:170423327-3:170602634	CLDN11::SLC7A14-AS1	3:170423327-3:170602634	+	+	CDS/splice-site	exon/splice-site	deletion/read-through	low	TCGA-E9-A1N4	Arriba
AC104692.1::GALNT3__7:152367205-2:165767895	AC104692.1::GALNT3	7:152367205-2:165767895	+	+	exon	intron	translocation/5'-5'	low	TCGA-E9-A1N4	Arriba
WDR92::C1D__2:68131277-2:68096038	WDR92::C1D	2:68131277-2:68096038	-	-	CDS/splice-site	intron	deletion/read-through	low	TCGA-E9-A1N4	Arriba
B3GALT5::IGSF5__21:39667633-21:39765567	B3GALT5::IGSF5	21:39667633-21:39765567	+	+	3'UTR	CDS	deletion/read-through	low	TCGA-E9-A1N4	Arriba
MNAT1::SLC38A6__14:60889635-14:61006472	MNAT1::SLC38A6	14:60889635-14:61006472	+	+	intron	intron	deletion/read-through	low	TCGA-E9-A1N4	Arriba
AMER1::ARHGEF9(158486),HNRNPDP1(76545)__X:64205570-X:63967760	AMER1::ARHGEF9(158486),HNRNPDP1(76545)	X:64205570-X:63967760	-	-	5'UTR/splice-site	intergenic	deletion/read-through	low	TCGA-E9-A1N4	Arriba
VTCN1::CPT2__1:117153091-1:53210015	VTCN1::CPT2	1:117153091-1:53210015	-	+	CDS/splice-site	CDS/splice-site	inversion	low	TCGA-E9-A1N4	Arriba
SMN1::NAIP__5:70952468-5:70972518	SMN1::NAIP	5:70952468-5:70972518	+	+	3'UTR	intron	deletion/read-through/5'-5'	low	TCGA-E9-A1N5	Arriba
AC073264.3::TCAF1P1__7:143644210-7:143560337	AC073264.3::TCAF1P1	7:143644210-7:143560337	+	+	exon	intergenic	duplication	low	TCGA-E9-A1N5	Arriba
CUL2::PRDX2P2(3176),LINC02635(446)__10:35010270-10:34969435	CUL2::PRDX2P2(3176),LINC02635(446)	10:35010270-10:34969435	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-E9-A1N5	Arriba
SOGA3::KIAA0408__6:127473268-6:127454109	SOGA3::KIAA0408	6:127473268-6:127454109	-	-	3'UTR	exon	deletion/read-through	low	TCGA-E9-A1N5	Arriba
PRDX2P2(3225),LINC02635(397)::CREM__10:34969484-10:35148368	PRDX2P2(3225),LINC02635(397)::CREM	10:34969484-10:35148368	+	+	intergenic	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1N5	Arriba
CRYZL2P::SEC16B__1:178022456-1:177973285	CRYZL2P::SEC16B	1:178022456-1:177973285	-	-	exon	intron	deletion/read-through	low	TCGA-E9-A1N5	Arriba
KRT18P46::KRT18P11__2:161580917-X:92460558	KRT18P46::KRT18P11	2:161580917-X:92460558	+	+	exon	exon	translocation	low	TCGA-E9-A1N5	Arriba
PCDHGA6::PCDHGA8__5:141376504-5:141494822	PCDHGA6::PCDHGA8	5:141376504-5:141494822	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1N5	Arriba
AC138932.3::NPIPA3__16:14953014-16:14725299	AC138932.3::NPIPA3	16:14953014-16:14725299	-	-	exon	intron	deletion/read-through/5'-5'	low	TCGA-E9-A1N5	Arriba
ANK3-DT::CDK1__10:60734428-10:60759090	ANK3-DT::CDK1	10:60734428-10:60759090	+	+	exon/splice-site	intergenic	deletion/read-through	low	TCGA-E9-A1N5	Arriba
OTUD6B::LRRC69__8:91084114-8:91102697	OTUD6B::LRRC69	8:91084114-8:91102697	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1N5	Arriba
RMND5A::ANAPC1P2__2:86741000-2:87052942	RMND5A::ANAPC1P2	2:86741000-2:87052942	+	-	CDS	exon	inversion	low	TCGA-E9-A1N5	Arriba
RUNX2(174058),CLIC5(42420)::CLIC5__6:45838407-6:45910994	RUNX2(174058),CLIC5(42420)::CLIC5	6:45838407-6:45910994	.	.	intergenic	intron	deletion/read-through	low	TCGA-E9-A1N5	Arriba
PCDHA10::PCDHAC1__5:140858365-5:140978977	PCDHA10::PCDHAC1	5:140858365-5:140978977	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1N5	Arriba
TCF19::HOXA-AS2__6:31164003-7:27116986	TCF19::HOXA-AS2	6:31164003-7:27116986	.	.	3'UTR	intron	translocation	low	TCGA-E9-A1N5	Arriba
NIN::TOGARAM1__14:50830464-14:45052436	NIN::TOGARAM1	14:50830464-14:45052436	-	+	5'UTR/splice-site	CDS/splice-site	inversion	high	TCGA-E9-A1N6	Arriba
MUC20::MUC20P1(4037),AC233280.19(10918)__3:195729739-3:195624270	MUC20::MUC20P1(4037),AC233280.19(10918)	3:195729739-3:195624270	+	+	CDS/splice-site	intergenic	duplication	high	TCGA-E9-A1N6	Arriba
AC004980.2::POMZP3__7:76650438-7:76626216	AC004980.2::POMZP3	7:76650438-7:76626216	-	-	exon	intron	deletion/read-through	low	TCGA-E9-A1N6	Arriba
AC090114.3::LINC01347__7:128615968-1:243097224	AC090114.3::LINC01347	7:128615968-1:243097224	+	-	exon	exon	translocation	low	TCGA-E9-A1N6	Arriba
SYS1::DBNDD2__20:45365686-20:45408431	SYS1::DBNDD2	20:45365686-20:45408431	+	+	CDS/splice-site	CDS	deletion/read-through	low	TCGA-E9-A1N6	Arriba
AL139383.1::STARD13__13:33439691-13:33310271	AL139383.1::STARD13	13:33439691-13:33310271	-	-	exon/splice-site	intron	deletion/read-through	low	TCGA-E9-A1N6	Arriba
CRYZL2P::SEC16B__1:178024404-1:177968039	CRYZL2P::SEC16B	1:178024404-1:177968039	-	-	exon/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-E9-A1N6	Arriba
LINC02649::PRKCQ__10:6331834-10:6433502	LINC02649::PRKCQ	10:6331834-10:6433502	+	+	exon/splice-site	intron	deletion/read-through/5'-5'	low	TCGA-E9-A1N6	Arriba
ARMCX5-GPRASP2::GPRASP2__X:102605575-X:102713781	ARMCX5-GPRASP2::GPRASP2	X:102605575-X:102713781	+	+	exon	intron	deletion/read-through	low	TCGA-E9-A1N6	Arriba
LINC02438::VAT1__4:19413871-17:43015280	LINC02438::VAT1	4:19413871-17:43015280	.	.	intron	3'UTR	translocation	low	TCGA-E9-A1N6	Arriba
AL390860.1::TRIM58__1:247757870-1:247860708	AL390860.1::TRIM58	1:247757870-1:247860708	+	+	exon	CDS	deletion/read-through	low	TCGA-E9-A1N6	Arriba
RBM28::AC018635.2(19125),RBM28(13671)__7:128307349-7:128284014	RBM28::AC018635.2(19125),RBM28(13671)	7:128307349-7:128284014	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-E9-A1N6	Arriba
TXNDC9::LYG1(2010),AC079447.1(690)__2:99321954-2:99306752	TXNDC9::LYG1(2010),AC079447.1(690)	2:99321954-2:99306752	-	-	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N6	Arriba
DECR1::CALB1__8:90044983-8:90066037	DECR1::CALB1	8:90044983-8:90066037	+	+	CDS	intron	deletion/read-through/5'-5'	low	TCGA-E9-A1N6	Arriba
KLRC4::KLRK1__12:10407749-12:10388873	KLRC4::KLRK1	12:10407749-12:10388873	-	-	CDS	5'UTR	deletion/read-through	low	TCGA-E9-A1N6	Arriba
ZBED3-AS1::PDE8B__5:77118523-5:77312050	ZBED3-AS1::PDE8B	5:77118523-5:77312050	+	+	exon	CDS	deletion/read-through	low	TCGA-E9-A1N6	Arriba
MTMR8::ASB12__X:64270947-X:64227137	MTMR8::ASB12	X:64270947-X:64227137	-	-	CDS/splice-site	intron	deletion/read-through	low	TCGA-E9-A1N6	Arriba
MTMR8::ASB12__X:64328772-X:64225674	MTMR8::ASB12	X:64328772-X:64225674	-	-	CDS/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-E9-A1N6	Arriba
TMEM167A::AC027338.1(10341),AC104118.1(25926)__5:83061891-5:83023450	TMEM167A::AC027338.1(10341),AC104118.1(25926)	5:83061891-5:83023450	-	-	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N6	Arriba
BST1::AC005798.1(15555),CD38(19138)__4:15722905-4:15759137	BST1::AC005798.1(15555),CD38(19138)	4:15722905-4:15759137	+	+	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N6	Arriba
RAD51D::RFFL__17:35101223-17:35026267	RAD51D::RFFL	17:35101223-17:35026267	-	-	CDS	intron	deletion/read-through	low	TCGA-E9-A1N6	Arriba
SCARA3::AC013643.3(420),AC013643.2(28706)__8:27659522-8:27704209	SCARA3::AC013643.3(420),AC013643.2(28706)	8:27659522-8:27704209	+	+	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N6	Arriba
SMG1P2::NPIPB12__16:29527568-16:29512056	SMG1P2::NPIPB12	16:29527568-16:29512056	-	-	exon	intergenic	deletion/read-through	low	TCGA-E9-A1N6	Arriba
SUN1::AL358177.1(81609),C1orf100(83467)__7:869484-1:244269168	SUN1::AL358177.1(81609),C1orf100(83467)	7:869484-1:244269168	+	+	CDS	intergenic	translocation	low	TCGA-E9-A1N6	Arriba
SMAGP::POU6F1__12:51246804-12:51208219	SMAGP::POU6F1	12:51246804-12:51208219	-	-	CDS	intron	deletion/read-through	low	TCGA-E9-A1N6	Arriba
SMURF2P1::LRRC37B__17:30607668-17:32045778	SMURF2P1::LRRC37B	17:30607668-17:32045778	+	+	intron	CDS	deletion	low	TCGA-E9-A1N6	Arriba
APIP::AL359999.1(53516),APIP(56379)__11:34853126-11:34796715	APIP::AL359999.1(53516),APIP(56379)	11:34853126-11:34796715	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-E9-A1N6	Arriba
AC006001.2::RABGEF1__7:66658885-7:66707037	AC006001.2::RABGEF1	7:66658885-7:66707037	.	.	intron	intron	deletion/read-through	low	TCGA-E9-A1N6	Arriba
CYP4Z2P(5532),CYP4A11(23208)::CYP4X1__1:46905969-1:47029990	CYP4Z2P(5532),CYP4A11(23208)::CYP4X1	1:46905969-1:47029990	+	+	intergenic	CDS/splice-site	deletion/read-through	high	TCGA-E9-A1N9	Arriba
AKR1C2(5028),AKR1C3(12295)::AKR1C1__10:5023059-10:4965914	AKR1C2(5028),AKR1C3(12295)::AKR1C1	10:5023059-10:4965914	-	+	intergenic	CDS/splice-site	inversion	high	TCGA-E9-A1N9	Arriba
BOLA2B::SMG1P2__16:30193357-16:29587456	BOLA2B::SMG1P2	16:30193357-16:29587456	-	-	CDS/splice-site	intron	deletion	high	TCGA-E9-A1N9	Arriba
CCDC15::SLC37A2__11:125040450-11:125076757	CCDC15::SLC37A2	11:125040450-11:125076757	+	+	intron	CDS/splice-site	deletion/read-through	medium	TCGA-E9-A1N9	Arriba
CCDC15::SLC37A2__11:125039069-11:125076757	CCDC15::SLC37A2	11:125039069-11:125076757	+	+	CDS/splice-site	CDS/splice-site	deletion/read-through	medium	TCGA-E9-A1N9	Arriba
LINC01193::OR4N4C__15:20942560-15:21651926	LINC01193::OR4N4C	15:20942560-15:21651926	+	+	exon/splice-site	5'UTR	deletion	medium	TCGA-E9-A1N9	Arriba
AL355298.1(238779),RPL21P16(45763)::PLPP4__10:120308938-10:120503818	AL355298.1(238779),RPL21P16(45763)::PLPP4	10:120308938-10:120503818	+	+	intergenic	CDS/splice-site	deletion/read-through	medium	TCGA-E9-A1N9	Arriba
FMO4::SRP14P4(35632),GM2AP2(11290)__1:171332776-1:171380939	FMO4::SRP14P4(35632),GM2AP2(11290)	1:171332776-1:171380939	+	+	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N9	Arriba
GUSBP1::CDH12__5:21505497-5:21965620	GUSBP1::CDH12	5:21505497-5:21965620	.	.	intron	intron	deletion/5'-5'	low	TCGA-E9-A1N9	Arriba
AC090114.3::LINC01347__7:128615942-1:243097219	AC090114.3::LINC01347	7:128615942-1:243097219	+	-	exon	exon	translocation	low	TCGA-E9-A1N9	Arriba
AC026150.1::GOLGA8H__15:30545910-15:30605671	AC026150.1::GOLGA8H	15:30545910-15:30605671	+	+	exon	intron	deletion/read-through	low	TCGA-E9-A1N9	Arriba
PCDHA10::PCDHAC2__5:140858405-5:140978977	PCDHA10::PCDHAC2	5:140858405-5:140978977	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1N9	Arriba
CUL2::PRDX2P2(3137),LINC02635(485)__10:35010260-10:34969396	CUL2::PRDX2P2(3137),LINC02635(485)	10:35010260-10:34969396	-	-	3'UTR	intergenic	deletion/read-through	low	TCGA-E9-A1N9	Arriba
PEX26::TUBA8__22:18085258-22:18121479	PEX26::TUBA8	22:18085258-22:18121479	+	+	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1N9	Arriba
PEX26::TUBA8__22:18083732-22:18121479	PEX26::TUBA8	22:18083732-22:18121479	+	+	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1N9	Arriba
PHRF1::DRD4__11:620233-11:639433	PHRF1::DRD4	11:620233-11:639433	+	+	intergenic	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1N9	Arriba
FOXJ3::RIMKLA__1:42335754-1:42399404	FOXJ3::RIMKLA	1:42335754-1:42399404	+	+	5'UTR	CDS/splice-site	deletion/read-through/3'-3'	low	TCGA-E9-A1N9	Arriba
RMND5A::ANAPC1P2__2:86740987-2:87052944	RMND5A::ANAPC1P2	2:86740987-2:87052944	+	-	CDS	exon	inversion	low	TCGA-E9-A1N9	Arriba
AC092807.3::DDAH1__1:85496164-1:85358782	AC092807.3::DDAH1	1:85496164-1:85358782	-	-	intron	CDS	deletion/read-through	low	TCGA-E9-A1N9	Arriba
MYH13::AC005323.2__17:10342444-17:10406148	MYH13::AC005323.2	17:10342444-17:10406148	+	+	intron	exon/splice-site	deletion/read-through/3'-3'	low	TCGA-E9-A1N9	Arriba
STON1::GTF2A1L__2:48597379-2:48621167	STON1::GTF2A1L	2:48597379-2:48621167	+	+	3'UTR	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1N9	Arriba
PTGER3::LINC01788(4616),PTGER3(61269)__1:70974307-1:70791084	PTGER3::LINC01788(4616),PTGER3(61269)	1:70974307-1:70791084	-	-	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1N9	Arriba
FGF10::LINC02224__5:44388897-5:44499142	FGF10::LINC02224	5:44388897-5:44499142	-	-	5'UTR	intron	deletion/read-through	low	TCGA-E9-A1N9	Arriba
PABPC1P4::RLIM__12:63823263-X:74583506	PABPC1P4::RLIM	12:63823263-X:74583506	+	-	exon	3'UTR	translocation	low	TCGA-E9-A1N9	Arriba
PCDHA4::PCDHAC2__5:140809572-5:140979002	PCDHA4::PCDHAC2	5:140809572-5:140979002	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1N9	Arriba
AC107918.4::AC079781.2(14610),AC079781.4(5048)__8:12008947-7:97923034	AC107918.4::AC079781.2(14610),AC079781.4(5048)	8:12008947-7:97923034	-	-	exon	intergenic	translocation	low	TCGA-E9-A1N9	Arriba
BHLHB9::LINC00630__X:102721092-X:102826984	BHLHB9::LINC00630	X:102721092-X:102826984	+	+	intron	exon	deletion/read-through	low	TCGA-E9-A1N9	Arriba
FOXO1::LINC00598__13:40636108-13:40529352	FOXO1::LINC00598	13:40636108-13:40529352	-	-	intron	intron	deletion/read-through	low	TCGA-E9-A1N9	Arriba
CDK18::RASEF(180),AL499602.1(41)__1:205527452-9:83063357	CDK18::RASEF(180),AL499602.1(41)	1:205527452-9:83063357	+	-	exon	intergenic	translocation	low	TCGA-E9-A1N9	Arriba
PINX1::RP1L1__8:10826152-8:10704001	PINX1::RP1L1	8:10826152-8:10704001	-	-	CDS/splice-site	intron	deletion/read-through	low	TCGA-E9-A1N9	Arriba
PINX1::RP1L1__8:10820193-8:10623220	PINX1::RP1L1	8:10820193-8:10623220	-	-	CDS/splice-site	5'UTR/splice-site	deletion/read-through	low	TCGA-E9-A1N9	Arriba
ELP2::RPRD1A__18:36130071-18:36000296	ELP2::RPRD1A	18:36130071-18:36000296	+	+	CDS/splice-site	intron	duplication/5'-5'	high	TCGA-E9-A1NA	Arriba
PIGK(11680),AC093433.2(17523)::PIGK__1:77231110-1:77210489	PIGK(11680),AC093433.2(17523)::PIGK	1:77231110-1:77210489	-	-	intergenic	CDS/splice-site	deletion/read-through	medium	TCGA-E9-A1NA	Arriba
PLOD1::PLOD1__1:11967091-1:11960646	PLOD1::PLOD1	1:11967091-1:11960646	+	+	CDS/splice-site	CDS/splice-site	duplication/non-canonical_splicing	low	TCGA-E9-A1NA	Arriba
FAM86B2(8483),ENPP7P6(3187)::AF228730.5__8:12444826-8:7152775	FAM86B2(8483),ENPP7P6(3187)::AF228730.5	8:12444826-8:7152775	+	+	intergenic	exon	duplication	low	TCGA-E9-A1NA	Arriba
AZGP1::AC004522.3__7:99971815-7:99941216	AZGP1::AC004522.3	7:99971815-7:99941216	-	-	CDS	intron	deletion/read-through/5'-5'	low	TCGA-E9-A1NA	Arriba
ZNF559::ZNF177__19:9343749-19:9364887	ZNF559::ZNF177	19:9343749-19:9364887	+	+	3'UTR	5'UTR	deletion/read-through	low	TCGA-E9-A1NA	Arriba
BMS1P2::AGAP9__10:47542256-10:47523492	BMS1P2::AGAP9	10:47542256-10:47523492	-	-	exon	CDS	deletion/read-through	low	TCGA-E9-A1NA	Arriba
CRYZL2P::SEC16B__1:178022507-1:177968041	CRYZL2P::SEC16B	1:178022507-1:177968041	-	-	exon	intron	deletion/read-through	low	TCGA-E9-A1NA	Arriba
GUSBP1::CDH12__5:21505463-5:21965621	GUSBP1::CDH12	5:21505463-5:21965621	.	.	intron	intron	deletion/5'-5'	low	TCGA-E9-A1NA	Arriba
PCDHA10::PCDHAC2__5:140858384-5:140978996	PCDHA10::PCDHAC2	5:140858384-5:140978996	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1NA	Arriba
AC006001.2::RABGEF1__7:66657292-7:66688658	AC006001.2::RABGEF1	7:66657292-7:66688658	+	+	intron	intron	deletion/read-through	low	TCGA-E9-A1NA	Arriba
AC090114.3::AL669831.1__7:128615898-1:774205	AC090114.3::AL669831.1	7:128615898-1:774205	+	-	exon	exon	translocation	low	TCGA-E9-A1NA	Arriba
SMIM26::DTD1__20:18567489-20:18588113	SMIM26::DTD1	20:18567489-20:18588113	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1NA	Arriba
NADSYN1::KRTAP5-8(6504),KRTAP5-9(2707)__11:71521652-11:71545713	NADSYN1::KRTAP5-8(6504),KRTAP5-9(2707)	11:71521652-11:71545713	+	+	intron	intergenic	deletion/read-through	low	TCGA-E9-A1NA	Arriba
AC008840.1::SPATA9__5:95716916-5:95687337	AC008840.1::SPATA9	5:95716916-5:95687337	-	-	intron	intron	deletion/read-through	low	TCGA-E9-A1NA	Arriba
ZHX1::C8orf76__8:123267297-8:123237923	ZHX1::C8orf76	8:123267297-8:123237923	-	-	5'UTR	CDS	deletion/read-through	low	TCGA-E9-A1NA	Arriba
SLC25A51::EXOSC3__9:37881517-9:37827124	SLC25A51::EXOSC3	9:37881517-9:37827124	-	-	intron	intron	deletion/read-through	low	TCGA-E9-A1NA	Arriba
METTL22::ABAT__16:8644715-16:8714676	METTL22::ABAT	16:8644715-16:8714676	+	+	CDS	exon	deletion/read-through	low	TCGA-E9-A1NA	Arriba
CTSC::RAB38__11:88296219-11:88175242	CTSC::RAB38	11:88296219-11:88175242	-	-	CDS	CDS	deletion/read-through	low	TCGA-E9-A1NA	Arriba
CTSC::RAB38__11:88300530-11:88149955	CTSC::RAB38	11:88300530-11:88149955	-	-	CDS/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1NA	Arriba
NPHP3::ACAD11__3:132681923-3:132644889	NPHP3::ACAD11	3:132681923-3:132644889	-	-	CDS	CDS	deletion/read-through	low	TCGA-E9-A1NA	Arriba
WASHC2A::ASAH2__10:50106465-10:50182714	WASHC2A::ASAH2	10:50106465-10:50182714	+	+	CDS/splice-site	intergenic	deletion/read-through/5'-5'	low	TCGA-E9-A1NA	Arriba
PCDHA6::PCDHAC2__5:140830443-5:140978953	PCDHA6::PCDHAC2	5:140830443-5:140978953	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1NA	Arriba
NAIPP4::GTF2H2__5:71104763-5:71061743	NAIPP4::GTF2H2	5:71104763-5:71061743	-	-	exon	CDS	deletion/read-through	low	TCGA-E9-A1NA	Arriba
CD83::AL009177.1(6261),AL109914.1(88552)__6:14118066-6:14508962	CD83::AL009177.1(6261),AL109914.1(88552)	6:14118066-6:14508962	+	+	intron	intergenic	deletion/read-through	low	TCGA-E9-A1NA	Arriba
GPNMB::NUP42__7:23254312-7:23185070	GPNMB::NUP42	7:23254312-7:23185070	+	+	CDS/splice-site	CDS/splice-site	duplication	low	TCGA-E9-A1NA	Arriba
BOLA2B::SMG1P5__16:30193357-16:30288658	BOLA2B::SMG1P5	16:30193357-16:30288658	-	-	CDS	exon	duplication	low	TCGA-E9-A1ND	Arriba
HOXC6::HOXC4__12:54019492-12:54047901	HOXC6::HOXC4	12:54019492-12:54047901	+	+	intron	exon	deletion/read-through	low	TCGA-E9-A1ND	Arriba
TGFBI::VTRNA2-1(16316),Vault(16316),SMAD5-AS1(32594)__5:136062687-5:136096913	TGFBI::VTRNA2-1(16316),Vault(16316),SMAD5-AS1(32594)	5:136062687-5:136096913	+	+	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1ND	Arriba
SPATA6::LINC01260__1:48383524-20:44663532	SPATA6::LINC01260	1:48383524-20:44663532	-	-	intron	intergenic	translocation	low	TCGA-E9-A1ND	Arriba
BMS1P2::AGAP9__10:47541048-10:47523444	BMS1P2::AGAP9	10:47541048-10:47523444	-	-	intron	CDS	deletion/read-through	low	TCGA-E9-A1ND	Arriba
NADSYN1::KRTAP5-8__11:71520864-11:71538885	NADSYN1::KRTAP5-8	11:71520864-11:71538885	+	+	intron	3'UTR	deletion/read-through	low	TCGA-E9-A1ND	Arriba
MTCH2::MED15__11:47635563-22:20500827	MTCH2::MED15	11:47635563-22:20500827	-	-	CDS	5'UTR	translocation/5'-5'	low	TCGA-E9-A1ND	Arriba
FTCDNL1::LINC01877__2:199760833-2:199739972	FTCDNL1::LINC01877	2:199760833-2:199739972	-	-	CDS	intron	deletion/read-through/5'-5'	low	TCGA-E9-A1ND	Arriba
STON1::GTF2A1L__2:48530216-2:48669722	STON1::GTF2A1L	2:48530216-2:48669722	+	+	5'UTR/splice-site	CDS/splice-site	deletion/read-through	low	TCGA-E9-A1ND	Arriba
YEATS4::RN7SL804P(5958),RPS26P45(15498)__12:69390285-12:69407158	YEATS4::RN7SL804P(5958),RPS26P45(15498)	12:69390285-12:69407158	+	+	CDS	intergenic	deletion/read-through	low	TCGA-E9-A1ND	Arriba
SEPTIN7P9::LINC01409__10:38392039-1:786418	SEPTIN7P9::LINC01409	10:38392039-1:786418	-	+	exon	exon	translocation	low	TCGA-E9-A1ND	Arriba
ARMCX5-GPRASP2::GPRASP2__X:102605610-X:102713781	ARMCX5-GPRASP2::GPRASP2	X:102605610-X:102713781	+	+	exon	intron	deletion/read-through	low	TCGA-E9-A1ND	Arriba
PLCD3::AL627171.2__17:45112054-14:49862792	PLCD3::AL627171.2	17:45112054-14:49862792	-	-	3'UTR	exon	translocation	low	TCGA-E9-A1ND	Arriba
NSFP1::LRRC37A2__17:46476926-17:46517373	NSFP1::LRRC37A2	17:46476926-17:46517373	+	+	exon	CDS	deletion/read-through	low	TCGA-E9-A1ND	Arriba
CMTM8::CMTM7__3:32349862-3:32412414	CMTM8::CMTM7	3:32349862-3:32412414	.	.	intron	intron	deletion/read-through	low	TCGA-E9-A1ND	Arriba
FAM228A::ITSN2__2:24190521-2:24216310	FAM228A::ITSN2	2:24190521-2:24216310	+	+	CDS	intron	deletion/read-through/5'-5'	low	TCGA-E9-A1ND	Arriba
PCDHGA2::PCDHGA8__5:141341353-5:141494808	PCDHGA2::PCDHGA8	5:141341353-5:141494808	+	+	CDS	CDS	deletion/read-through	low	TCGA-E9-A1ND	Arriba
